Bell ID,Place,Dedication,Region,Tower ID,Grid Ref,Latitude,Longitude,Ring ID,Collection Type,Ring Size,Bell Role,Bell Name,Weight (lbs),Weight (approx),Nominal (Hz),Note,Diameter (in),Cast Date,Listed,Founder,Founder Uncertain,Caster,Canons,Turnings,Cracked,Frame ID,In Pit,Modification Date
44094,Bloxwich,All Saints,West Midlands,15802,SJ997019,52.61501,-2.00531,5803,full-circle ring,8,1,,465,,1444.5,F♯,27.25,1887,,Mears & Stainbank,,,removed,eighth,,7074,Y,09/12/2020 11:20
44095,Bloxwich,All Saints,West Midlands,15802,SJ997019,52.61501,-2.00531,5803,full-circle ring,8,2,,550,,1356,E♯,28.25,1887,,Mears & Stainbank,,,removed,eighth,,7074,Y,09/12/2020 11:20
44096,Bloxwich,All Saints,West Midlands,15802,SJ997019,52.61501,-2.00531,5803,full-circle ring,8,3,,560,,1215,D♯,29.75,1887,,Mears & Stainbank,,,removed,eighth,,7074,Y,09/12/2020 11:20
44097,Bloxwich,All Saints,West Midlands,15802,SJ997019,52.61501,-2.00531,5803,full-circle ring,8,4,,633,,1081,C♯,31.75,1887,,Mears & Stainbank,,,removed,eighth,,7074,Y,09/12/2020 11:20
44098,Bloxwich,All Saints,West Midlands,15802,SJ997019,52.61501,-2.00531,5803,full-circle ring,8,5,,716,,966,B,33.5,1887,,Mears & Stainbank,,,removed,eighth,,7074,Y,09/12/2020 11:20
44099,Bloxwich,All Saints,West Midlands,15802,SJ997019,52.61501,-2.00531,5803,full-circle ring,8,6,,848,,910,A♯,35.5,1887,,Mears & Stainbank,,,removed,eighth,,7074,Y,09/12/2020 11:20
44100,Bloxwich,All Saints,West Midlands,15802,SJ997019,52.61501,-2.00531,5803,full-circle ring,8,7,,1034,,806,G♯,38.75,1887,,Mears & Stainbank,,,removed,eighth,,7074,Y,09/12/2020 11:20
7070,Bloxwich,All Saints,West Midlands,15802,SJ997019,52.61501,-2.00531,5803,full-circle ring,8,8,,1411,,720,F♯,43.25,1823,,Thomas II Mears,,,removed,eighth,,7074,Y,09/12/2020 11:20
11833,Blubberhouses,S Andrew,North Yorkshire,16400,SE167552,53.99323,-1.74539,6401,full-circle ring,3 U/R,1,,282,,1589,G,22.5,1864,,John Taylor & Co,,,conventional,,,826,Y,09/12/2020 11:20
11834,Blubberhouses,S Andrew,North Yorkshire,16400,SE167552,53.99323,-1.74539,6401,full-circle ring,3 U/R,2,,334,,1414,F,24.25,1864,,John Taylor & Co,,,conventional,,,825,Y,09/12/2020 11:20
791,Blubberhouses,S Andrew,North Yorkshire,16400,SE167552,53.99323,-1.74539,6401,full-circle ring,3 U/R,3,,373,,1288,E♭,26.25,1864,,John Taylor & Co,,,conventional,,,825,Y,09/12/2020 11:20
11835,Blunham,S Edmund K&M & S James,Bedfordshire,13983,TL152511,52.14618,-0.31649,3984,full-circle ring,6,1,,806,,1048,C,33,1954,,Mears & Stainbank,,,flat,unturned,,827,Y,09/12/2020 11:20
11836,Blunham,S Edmund K&M & S James,Bedfordshire,13983,TL152511,52.14618,-0.31649,3984,full-circle ring,6,2,,868,Y,934,B♭,36.13,1752,,Joseph Eayre,,,removed,quarter,,827,Y,09/12/2020 11:20
11837,Blunham,S Edmund K&M & S James,Bedfordshire,13983,TL152511,52.14618,-0.31649,3984,full-circle ring,6,3,,896,Y,856,A♭,36.75,1602,,Newcombe (generic),,,removed,quarter,,827,Y,09/12/2020 11:20
11838,Blunham,S Edmund K&M & S James,Bedfordshire,13983,TL152511,52.14618,-0.31649,3984,full-circle ring,6,4,,1176,Y,780,G,40.63,1602,,Newcombe (generic),,,removed,quarter,,827,Y,09/12/2020 11:20
11839,Blunham,S Edmund K&M & S James,Bedfordshire,13983,TL152511,52.14618,-0.31649,3984,full-circle ring,6,5,,1456,Y,696,F,42.5,1609,,Hugh I Watts,,,removed,quarter,,827,Y,09/12/2020 11:20
792,Blunham,S Edmund K&M & S James,Bedfordshire,13983,TL152511,52.14618,-0.31649,3984,full-circle ring,6,6,,2072,Y,626,E♭,48.63,1741,,Thomas Russell,,,removed,quarter,,827,Y,09/12/2020 11:20
11840,Bluntisham,S Mary,Cambridgeshire,13004,TL372744,52.35104,0.01329,3005,full-circle ring,8,1,,382,,1464,F♯,24.5,1910,,John Taylor & Co,,,flat,,,828,Y,09/12/2020 11:20
11841,Bluntisham,S Mary,Cambridgeshire,13004,TL372744,52.35104,0.01329,3005,full-circle ring,8,2,,442,,1388.5,E♯,26,1910,,John Taylor & Co,,,flat,,,828,Y,09/12/2020 11:20
11842,Bluntisham,S Mary,Cambridgeshire,13004,TL372744,52.35104,0.01329,3005,full-circle ring,8,3,,492,,1229.5,D♯,28.38,1832,,William Dobson,,,conventional,,,828,Y,09/12/2020 11:20
11843,Bluntisham,S Mary,Cambridgeshire,13004,TL372744,52.35104,0.01329,3005,full-circle ring,8,4,,516,,1096,C♯,29.25,1632,,Miles I Graye,,,conventional,,,828,Y,09/12/2020 11:20
11844,Bluntisham,S Mary,Cambridgeshire,13004,TL372744,52.35104,0.01329,3005,full-circle ring,8,5,,681,,976,B,31.88,1910,,John Taylor & Co,,,flat,,,828,Y,09/12/2020 11:20
11845,Bluntisham,S Mary,Cambridgeshire,13004,TL372744,52.35104,0.01329,3005,full-circle ring,8,6,,807,,922,A♯,34.5,1716,,Thomas Newman,,,conventional,,,828,Y,09/12/2020 11:20
11846,Bluntisham,S Mary,Cambridgeshire,13004,TL372744,52.35104,0.01329,3005,full-circle ring,8,7,,1130,,821.5,G♯,37.88,2004,,John Taylor Bellfounders Ltd,,,flat,,,828,Y,09/12/2020 11:20
793,Bluntisham,S Mary,Cambridgeshire,13004,TL372744,52.35104,0.01329,3005,full-circle ring,8,8,,1522,,731,F♯,42.38,1910,,John Taylor & Co,,,flat,,,828,Y,09/12/2020 11:20
11848,Blymhill,S Mary,Staffordshire,14344,SJ808122,52.70741,-2.28503,4345,full-circle ring,3 U/R,1,,532,Y,1374.5,E♯,28.5,1843,,Thomas II Mears,,,conventional,unturned,,830,Y,07/03/2023 09:39
11849,Blymhill,S Mary,Staffordshire,14344,SJ808122,52.70741,-2.28503,4345,full-circle ring,3 U/R,2,,514,,1250.5,D♯,28.5,1840,,Thomas II Mears,,,conventional,unturned,,830,Y,07/03/2023 09:39
794,Blymhill,S Mary,Staffordshire,14344,SJ808122,52.70741,-2.28503,4345,full-circle ring,3 U/R,3,,588,Y,995.5,B,30.63,1607,Y,William Clibury,,,conventional,unturned,,830,Y,07/03/2023 09:39
11851,Blyth,S Mary & S Martin,Nottinghamshire,15963,SK623873,53.37888,-1.06364,5964,full-circle ring,6,1,,452,,1232,D♯,26.88,1935,,John Taylor & Co,,,flat,unturned,,831,Y,09/12/2020 11:20
11852,Blyth,S Mary & S Martin,Nottinghamshire,15963,SK623873,53.37888,-1.06364,5964,full-circle ring,6,2,,501,,1099,C♯,28.5,1935,,John Taylor & Co,,,flat,unturned,,831,Y,09/12/2020 11:20
11853,Blyth,S Mary & S Martin,Nottinghamshire,15963,SK623873,53.37888,-1.06364,5964,full-circle ring,6,3,,635,,978,B,31.13,1935,,John Taylor & Co,,,flat,unturned,,831,Y,09/12/2020 11:20
11854,Blyth,S Mary & S Martin,Nottinghamshire,15963,SK623873,53.37888,-1.06364,5964,full-circle ring,6,4,,766,,922,A♯,33,1935,,John Taylor & Co,,,flat,unturned,,831,Y,09/12/2020 11:20
11855,Blyth,S Mary & S Martin,Nottinghamshire,15963,SK623873,53.37888,-1.06364,5964,full-circle ring,6,5,,1000,,823.5,G♯,36.38,1935,,John Taylor & Co,,,flat,unturned,,831,Y,09/12/2020 11:20
795,Blyth,S Mary & S Martin,Nottinghamshire,15963,SK623873,53.37888,-1.06364,5964,full-circle ring,6,6,,1447,,732,F♯,41.56,1935,,John Taylor & Co,,,flat,unturned,,831,Y,09/12/2020 11:20
11856,Blythburgh,Holy Trinity,Suffolk,13451,TM450753,52.32109,1.59442,3452,full-circle ring,6,1,,469,,1301.5,E,27,1950,,Mears & Stainbank,,,flat,unturned,,832,Y,09/12/2020 11:20
11857,Blythburgh,Holy Trinity,Suffolk,13451,TM450753,52.32109,1.59442,3452,full-circle ring,6,2,,550,,1167.5,D,29,1950,,Mears & Stainbank,,,flat,unturned,,832,Y,09/12/2020 11:20
11858,Blythburgh,Holy Trinity,Suffolk,13451,TM450753,52.32109,1.59442,3452,full-circle ring,6,3,,631,,1040,C,31,1950,,Mears & Stainbank,,,flat,unturned,,832,Y,09/12/2020 11:20
11859,Blythburgh,Holy Trinity,Suffolk,13451,TM450753,52.32109,1.59442,3452,full-circle ring,6,4,,635,,974,B,31.75,1950,,Mears & Stainbank,,,flat,unturned,,832,Y,09/12/2020 11:20
11860,Blythburgh,Holy Trinity,Suffolk,13451,TM450753,52.32109,1.59442,3452,full-circle ring,6,5,,860,,878,A,34.88,1950,,Mears & Stainbank,,,flat,unturned,,832,Y,09/12/2020 11:20
797,Blythburgh,Holy Trinity,Suffolk,13451,TM450753,52.32109,1.59442,3452,full-circle ring,6,6,,1158,,778.5,G,39,1950,,Mears & Stainbank,,,flat,unturned,,832,Y,09/12/2020 11:20
11861,Blyton,S Martin,Lincolnshire,13245,SK853947,53.44304,-0.71705,3246,full-circle ring,5,1,,,,1159.5,D,30.38,1892,,John Warner & Sons,,,doncaster,unturned,,9792,Y,24/01/2025 19:14
11862,Blyton,S Martin,Lincolnshire,13245,SK853947,53.44304,-0.71705,3246,full-circle ring,5,2,,,,1040,C,31.38,1892,,John Warner & Sons,,,doncaster,unturned,,9792,Y,24/01/2025 19:14
11863,Blyton,S Martin,Lincolnshire,13245,SK853947,53.44304,-0.71705,3246,full-circle ring,5,3,,,,970,B,32.88,1607,,Henry II Oldfield,,,conventional,quarter,,9792,Y,24/01/2025 19:14
11864,Blyton,S Martin,Lincolnshire,13245,SK853947,53.44304,-0.71705,3246,full-circle ring,5,4,,,,864.5,A,35.13,1672,,George I Oldfield,,,removed,quarter,,9792,Y,24/01/2025 19:14
798,Blyton,S Martin,Lincolnshire,13245,SK853947,53.44304,-0.71705,3246,full-circle ring,5,5,,1344,Y,772.5,G,39.13,1727,,Daniel Hedderly,,,conventional,quarter,,9792,Y,24/01/2025 19:14
11865,Bobbing,S Bartholomew,Kent,10699,TQ888651,51.35377,0.7101,700,full-circle ring,6,1,,494,,,F,26.75,1804,,Thomas I Mears,,,,quarter,,834,Y,09/12/2020 11:20
11866,Bobbing,S Bartholomew,Kent,10699,TQ888651,51.35377,0.7101,700,full-circle ring,6,2,,544,,,E♭,28.75,1804,,Thomas I Mears,,,,quarter,,834,Y,09/12/2020 11:20
11867,Bobbing,S Bartholomew,Kent,10699,TQ888651,51.35377,0.7101,700,full-circle ring,6,3,,645,,,D♭,30.5,1804,,Thomas I Mears,,,,quarter,,834,Y,09/12/2020 11:20
11868,Bobbing,S Bartholomew,Kent,10699,TQ888651,51.35377,0.7101,700,full-circle ring,6,4,,739,,,C,32.25,1804,,Thomas I Mears,,,,quarter,,834,Y,09/12/2020 11:20
11869,Bobbing,S Bartholomew,Kent,10699,TQ888651,51.35377,0.7101,700,full-circle ring,6,5,,911,,,B♭,35.25,1804,,Thomas I Mears,,,,quarter,cracked,834,Y,09/12/2020 11:20
799,Bobbing,S Bartholomew,Kent,10699,TQ888651,51.35377,0.7101,700,full-circle ring,6,6,,973,,,A♭,35.85,1935,,Mears & Stainbank,,,,quarter,,834,Y,09/12/2020 11:20
11870,Bobbington,Holy Cross,Staffordshire,11801,SO808905,52.51245,-2.28419,1802,full-circle ring,4 U/R,1,,280,Y,1533.5,G,22,1699,,Abraham I Rudhall,,,conventional,,,,Y,09/12/2020 11:20
11871,Bobbington,Holy Cross,Staffordshire,11801,SO808905,52.51245,-2.28419,1802,full-circle ring,4 U/R,2,,364,Y,1388.5,F,24,1699,,Abraham I Rudhall,,,conventional,,,,Y,09/12/2020 11:20
11872,Bobbington,Holy Cross,Staffordshire,11801,SO808905,52.51245,-2.28419,1802,full-circle ring,4 U/R,3,,476,Y,1251,E♭,26,1699,,Abraham I Rudhall,,,conventional,,,,Y,09/12/2020 11:20
800,Bobbington,Holy Cross,Staffordshire,11801,SO808905,52.51245,-2.28419,1802,full-circle ring,4 U/R,4,,644,Y,1119,D♭,29,1699,,Abraham I Rudhall,,,conventional,,,,Y,09/12/2020 11:20
11873,Bobbingworth,S Germain,Essex,10142,TL533055,51.72805,0.21971,143,full-circle ring,6,1,,580,,1320.5,E,29,1841,,Thomas II Mears,,,conventional,quarter,,835,Y,09/12/2020 11:20
11874,Bobbingworth,S Germain,Essex,10142,TL533055,51.72805,0.21971,143,full-circle ring,6,2,,627,,1182,D,30.75,1841,,Thomas II Mears,,,conventional,quarter,,835,Y,09/12/2020 11:20
11875,Bobbingworth,S Germain,Essex,10142,TL533055,51.72805,0.21971,143,full-circle ring,6,3,,751,,1044,C,33,1841,,Thomas II Mears,,,conventional,quarter,,835,Y,09/12/2020 11:20
11876,Bobbingworth,S Germain,Essex,10142,TL533055,51.72805,0.21971,143,full-circle ring,6,4,,834,,982.5,B,34.25,1841,,Thomas II Mears,,,conventional,quarter,,835,Y,09/12/2020 11:20
11877,Bobbingworth,S Germain,Essex,10142,TL533055,51.72805,0.21971,143,full-circle ring,6,5,,1054,,874,A,38,1841,,Thomas II Mears,,,conventional,quarter,,835,Y,09/12/2020 11:20
801,Bobbingworth,S Germain,Essex,10142,TL533055,51.72805,0.21971,143,full-circle ring,6,6,,1459,,785,G,43,1841,,Thomas II Mears,,,conventional,quarter,,835,Y,09/12/2020 11:20
11878,Bocking,S Mary,Essex,14707,TL756256,51.90197,0.55207,4708,full-circle ring,10,1,,376,,1616,G♯,24,1972,,John Taylor & Co,,,flat,unturned,,836,Y,09/12/2020 11:20
11879,Bocking,S Mary,Essex,14707,TL756256,51.90197,0.55207,4708,full-circle ring,10,2,,438,,1436,F♯,26,1972,,John Taylor & Co,,,flat,unturned,,836,Y,09/12/2020 11:20
11880,Bocking,S Mary,Essex,14707,TL756256,51.90197,0.55207,4708,full-circle ring,10,3,,578,,1284,E,29,1904,,Mears & Stainbank,,,doncaster,unturned,,837,Y,09/12/2020 11:20
11881,Bocking,S Mary,Essex,14707,TL756256,51.90197,0.55207,4708,full-circle ring,10,4,,646,,1210,D♯,30.25,1904,,Mears & Stainbank,,,doncaster,unturned,,837,Y,09/12/2020 11:20
11882,Bocking,S Mary,Essex,14707,TL756256,51.90197,0.55207,4708,full-circle ring,10,5,,708,,1079,C♯,31.38,1682,,John Darbie,,,conventional,quarter,,836,Y,09/12/2020 11:20
11883,Bocking,S Mary,Essex,14707,TL756256,51.90197,0.55207,4708,full-circle ring,10,6,,908,,961.5,B,34.25,1682,,John Darbie,,,conventional,quarter,,836,Y,09/12/2020 11:20
11884,Bocking,S Mary,Essex,14707,TL756256,51.90197,0.55207,4708,full-circle ring,10,7,,991,,855,A,36.5,1685,,John Darbie,,,conventional,quarter,,836,Y,09/12/2020 11:20
11885,Bocking,S Mary,Essex,14707,TL756256,51.90197,0.55207,4708,full-circle ring,10,8,,1176,,804,G♯,39.38,1682,,James Bartlet,,,conventional,quarter,,836,Y,09/12/2020 11:20
11886,Bocking,S Mary,Essex,14707,TL756256,51.90197,0.55207,4708,full-circle ring,10,9,,1685,,719.5,F♯,44,1856,,Charles & George Mears,,,conventional,quarter,,836,Y,09/12/2020 11:20
802,Bocking,S Mary,Essex,14707,TL756256,51.90197,0.55207,4708,full-circle ring,10,10,,2064,,641,E,48,1856,,Charles & George Mears,,,conventional,quarter,,836,Y,09/12/2020 11:20
11888,Bockleton,S Michael,Worcestershire,10535,SO592614,52.24953,-2.59778,536,full-circle ring,3 U/R,1,,504,Y,1101,C♯,28,1627,Y,John II Green,,,conventional,unturned,,838,Y,09/12/2020 11:20
11889,Bockleton,S Michael,Worcestershire,10535,SO592614,52.24953,-2.59778,536,full-circle ring,3 U/R,2,,588,Y,1039.5,B♯,31.25,1667,,John II Martin,,,conventional,unturned,,838,Y,09/12/2020 11:20
803,Bockleton,S Michael,Worcestershire,10535,SO592614,52.24953,-2.59778,536,full-circle ring,3 U/R,3,,672,Y,886.5,A,33.5,1675,,Henry Clibury,,,conventional,unturned,,838,Y,09/12/2020 11:20
11890,Boddington,S Mary Magd,Gloucestershire,13791,SO894251,51.92517,-2.15513,3792,full-circle ring,3 U/R,1,,588,Y,1086.5,C♯,30,1865,,John Warner & Sons,,,conventional,unturned,,839,Y,09/12/2020 11:20
11891,Boddington,S Mary Magd,Gloucestershire,13791,SO894251,51.92517,-2.15513,3792,full-circle ring,3 U/R,2,,812,Y,930.5,B♭,33.75,c1410,Y,Worcester foundry,,,conventional,unturned,,839,Y,09/12/2020 11:20
804,Boddington,S Mary Magd,Gloucestershire,13791,SO894251,51.92517,-2.15513,3792,full-circle ring,3 U/R,3,,980,Y,869,A,37.25,c1450,Y,Robert Hendley,,,conventional,unturned,,839,Y,09/12/2020 11:20
11892,Bodelwyddan,S Margaret ('The Marble Church'),"Denbighshire, Wales",14045,SJ003754,53.26676,-3.4951,4046,full-circle ring,8,1,,521,,,F,,1860,,George Mears,,,conventional,,,840,Y,09/12/2020 11:20
11893,Bodelwyddan,S Margaret ('The Marble Church'),"Denbighshire, Wales",14045,SJ003754,53.26676,-3.4951,4046,full-circle ring,8,2,,547,,,E,,1872,,Mears & Stainbank,,,conventional,,,840,Y,09/12/2020 11:20
11894,Bodelwyddan,S Margaret ('The Marble Church'),"Denbighshire, Wales",14045,SJ003754,53.26676,-3.4951,4046,full-circle ring,8,3,,644,,,D,,1872,,Mears & Stainbank,,,conventional,,,840,Y,09/12/2020 11:20
11895,Bodelwyddan,S Margaret ('The Marble Church'),"Denbighshire, Wales",14045,SJ003754,53.26676,-3.4951,4046,full-circle ring,8,4,,722,,,C,,1860,,George Mears,,,conventional,,,840,Y,09/12/2020 11:20
11896,Bodelwyddan,S Margaret ('The Marble Church'),"Denbighshire, Wales",14045,SJ003754,53.26676,-3.4951,4046,full-circle ring,8,5,,872,,,B♭,,1872,,Mears & Stainbank,,,conventional,,,840,Y,09/12/2020 11:20
11897,Bodelwyddan,S Margaret ('The Marble Church'),"Denbighshire, Wales",14045,SJ003754,53.26676,-3.4951,4046,full-circle ring,8,6,,1006,,,A,,1872,,Mears & Stainbank,,,conventional,,,840,Y,09/12/2020 11:20
11898,Bodelwyddan,S Margaret ('The Marble Church'),"Denbighshire, Wales",14045,SJ003754,53.26676,-3.4951,4046,full-circle ring,8,7,,1187,,,G,,1872,,Mears & Stainbank,,,conventional,,,840,Y,09/12/2020 11:20
805,Bodelwyddan,S Margaret ('The Marble Church'),"Denbighshire, Wales",14045,SJ003754,53.26676,-3.4951,4046,full-circle ring,8,8,,1602,,,F,,1860,,George Mears,,,conventional,,,840,Y,09/12/2020 11:20
11899,Bodenham,S Michael & All Angels,Herefordshire,14485,SO529508,52.15419,-2.68874,4486,full-circle ring,6,1,,561,,1287.5,E,28.25,1951,,Gillett & Johnston,,,flat,unturned,,841,Y,09/12/2020 11:20
11900,Bodenham,S Michael & All Angels,Herefordshire,14485,SO529508,52.15419,-2.68874,4486,full-circle ring,6,2,,592,,1161.5,D,29.13,1951,,Gillett & Johnston,,,flat,unturned,,841,Y,09/12/2020 11:20
11901,Bodenham,S Michael & All Angels,Herefordshire,14485,SO529508,52.15419,-2.68874,4486,full-circle ring,6,3,,701,,1026,C,31.5,1951,,Gillett & Johnston,,,flat,unturned,,841,Y,09/12/2020 11:20
11902,Bodenham,S Michael & All Angels,Herefordshire,14485,SO529508,52.15419,-2.68874,4486,full-circle ring,6,4,,797,,965,B,32.88,1951,,Gillett & Johnston,,,flat,unturned,,841,Y,09/12/2020 11:20
11903,Bodenham,S Michael & All Angels,Herefordshire,14485,SO529508,52.15419,-2.68874,4486,full-circle ring,6,5,,1068,,863.5,A,36.5,1951,,Gillett & Johnston,,,flat,unturned,,841,Y,09/12/2020 11:20
806,Bodenham,S Michael & All Angels,Herefordshire,14485,SO529508,52.15419,-2.68874,4486,full-circle ring,6,6,,1392,,771,G,40.63,1951,,Gillett & Johnston,,,flat,unturned,,841,Y,09/12/2020 11:20
11904,Bodfari,S Stephen,"Denbighshire, Wales",13756,SJ092701,53.22026,-3.36063,3757,full-circle ring,3 U/R,1,,644,Y,,,,1636,,William Clibury,Y,,conventional,,,842,Y,09/12/2020 11:20
11905,Bodfari,S Stephen,"Denbighshire, Wales",13756,SJ092701,53.22026,-3.36063,3757,full-circle ring,3 U/R,2,,868,Y,,,,1636,,William Clibury,Y,,conventional,,,842,Y,09/12/2020 11:20
807,Bodfari,S Stephen,"Denbighshire, Wales",13756,SJ092701,53.22026,-3.36063,3757,full-circle ring,3 U/R,3,,1008,Y,,,37.25,1636,,William Clibury,Y,,conventional,,,842,Y,09/12/2020 11:20
11906,Bodiam,S Giles,East Sussex,14214,TQ782261,51.00754,0.53914,4215,full-circle ring,6,1,The Guinness Bell,386,,1556,G,24.5,1961,,Mears & Stainbank,,,flat,unturned,,843,Y,22/06/2024 17:01
11907,Bodiam,S Giles,East Sussex,14214,TQ782261,51.00754,0.53914,4215,full-circle ring,6,2,,429,,1400,F,26.25,1961,,Mears & Stainbank,,,flat,unturned,,843,Y,12/07/2021 11:11
11908,Bodiam,S Giles,East Sussex,14214,TQ782261,51.00754,0.53914,4215,full-circle ring,6,3,The Cottam Bell,502,,1244,E♭,28,1961,,Mears & Stainbank,,,flat,unturned,,843,Y,22/06/2024 17:01
11909,Bodiam,S Giles,East Sussex,14214,TQ782261,51.00754,0.53914,4215,full-circle ring,6,4,The St Giles Bell,528,,1168,D,29,1961,,Mears & Stainbank,,,flat,unturned,,843,Y,22/06/2024 17:01
11910,Bodiam,S Giles,East Sussex,14214,TQ782261,51.00754,0.53914,4215,full-circle ring,6,5,The All Souls College Oxford Bell,658,,1048,C,31,1961,,Mears & Stainbank,,,flat,unturned,,843,Y,22/06/2024 17:01
809,Bodiam,S Giles,East Sussex,14214,TQ782261,51.00754,0.53914,4215,full-circle ring,6,6,H.I.M Haile Selassie 1 Emperor of Ethiopia Bell,817,,932,B♭,34,1961,,Mears & Stainbank,,,flat,unturned,,843,Y,22/06/2024 17:01
11911,Bodicote,S John Bapt,Oxfordshire,14961,SP459376,52.03563,-1.33105,4962,full-circle ring,8,1,,375,,,A,23.5,1974,,Whitechapel Bell Foundry,,,flat,,,,Y,09/12/2020 11:20
11912,Bodicote,S John Bapt,Oxfordshire,14961,SP459376,52.03563,-1.33105,4962,full-circle ring,8,2,,426,,,G♯,24.5,1974,,Whitechapel Bell Foundry,,,flat,,,,Y,09/12/2020 11:20
11913,Bodicote,S John Bapt,Oxfordshire,14961,SP459376,52.03563,-1.33105,4962,full-circle ring,8,3,,415,,,F♯,26,1974,,Whitechapel Bell Foundry,,,flat,,,,Y,09/12/2020 11:20
11914,Bodicote,S John Bapt,Oxfordshire,14961,SP459376,52.03563,-1.33105,4962,full-circle ring,8,4,,500,,,E,27.5,1843,,Thomas II Mears,,,removed,,,,Y,09/12/2020 11:20
11915,Bodicote,S John Bapt,Oxfordshire,14961,SP459376,52.03563,-1.33105,4962,full-circle ring,8,5,,537,,,D,30.13,1843,,Thomas II Mears,,,removed,,,,Y,09/12/2020 11:20
11916,Bodicote,S John Bapt,Oxfordshire,14961,SP459376,52.03563,-1.33105,4962,full-circle ring,8,6,,659,,,C♯,31.75,1843,,Thomas II Mears,,,removed,,,,Y,09/12/2020 11:20
11917,Bodicote,S John Bapt,Oxfordshire,14961,SP459376,52.03563,-1.33105,4962,full-circle ring,8,7,,711,,,B,33.5,1843,,Thomas II Mears,,,removed,,,,Y,09/12/2020 11:20
810,Bodicote,S John Bapt,Oxfordshire,14961,SP459376,52.03563,-1.33105,4962,full-circle ring,8,8,,928,,,A,37.25,1843,,Thomas II Mears,,,removed,,,,Y,09/12/2020 11:20
11918,Bodmin,S Petroc,Cornwall,14012,SX073670,50.47149,-4.71667,4013,full-circle ring,8,1,,487,,1403,F,26.38,1962,,John Taylor & Co,,,flat,unturned,,844,Y,09/12/2020 11:20
11919,Bodmin,S Petroc,Cornwall,14012,SX073670,50.47149,-4.71667,4013,full-circle ring,8,2,,527,,1322,E,27.5,1962,,John Taylor & Co,,,flat,unturned,,844,Y,09/12/2020 11:20
11920,Bodmin,S Petroc,Cornwall,14012,SX073670,50.47149,-4.71667,4013,full-circle ring,8,3,,599,,1175,D,29,1962,,John Taylor & Co,,,flat,unturned,,844,Y,09/12/2020 11:20
11921,Bodmin,S Petroc,Cornwall,14012,SX073670,50.47149,-4.71667,4013,full-circle ring,8,4,,749,,1044,C,31.75,1962,,John Taylor & Co,,,flat,unturned,,844,Y,09/12/2020 11:20
11922,Bodmin,S Petroc,Cornwall,14012,SX073670,50.47149,-4.71667,4013,full-circle ring,8,5,,900,,928,B♭,34.5,1962,,John Taylor & Co,,,flat,unturned,,844,Y,09/12/2020 11:20
11923,Bodmin,S Petroc,Cornwall,14012,SX073670,50.47149,-4.71667,4013,full-circle ring,8,6,,1077,,875,A,36.5,1962,,John Taylor & Co,,,flat,unturned,,844,Y,09/12/2020 11:20
11924,Bodmin,S Petroc,Cornwall,14012,SX073670,50.47149,-4.71667,4013,full-circle ring,8,7,,1451,,778,G,40.63,1962,,John Taylor & Co,,,flat,unturned,,844,Y,09/12/2020 11:20
811,Bodmin,S Petroc,Cornwall,14012,SX073670,50.47149,-4.71667,4013,full-circle ring,8,8,,1915,,692,F,45.13,1962,,John Taylor & Co,,,flat,unturned,,844,Y,09/12/2020 11:20
11925,Boldmere,S Michael,West Midlands,14893,SP109938,52.54215,-1.83949,4894,full-circle ring,8,1,,485,,1407,F,27.38,1906,,James Barwell & Co,,,flat,unturned,,845,Y,09/12/2020 11:20
11926,Boldmere,S Michael,West Midlands,14893,SP109938,52.54215,-1.83949,4894,full-circle ring,8,2,,487,,1324.5,E,27.68,1906,,James Barwell & Co,,,flat,unturned,,845,Y,09/12/2020 11:20
11927,Boldmere,S Michael,West Midlands,14893,SP109938,52.54215,-1.83949,4894,full-circle ring,8,3,,504,,1177,D,28.25,1906,,James Barwell & Co,,,flat,unturned,,845,Y,09/12/2020 11:20
11928,Boldmere,S Michael,West Midlands,14893,SP109938,52.54215,-1.83949,4894,full-circle ring,8,4,,584,,1040,C,30.25,1906,,James Barwell & Co,,,flat,unturned,,845,Y,09/12/2020 11:20
